month,day_type,hour,daylight_savings_status,non_shiftable_load,solar_generation
9,4,0,True,0.1561,0.0
9,4,1,True,0.1648,0.0
9,4,2,True,0.15739999999999998,0.0
9,4,3,True,0.15889999999999999,0.0
9,4,4,True,0.1605,0.0
9,4,5,True,0.1558,0.0
9,4,6,True,0.5611,0.0
9,4,7,True,0.2488,0.0677
9,4,8,True,0.0438,0.1896
9,4,9,True,2.1087,0.5617
9,4,10,True,3.4519,0.9145
9,4,11,True,0.019799999999999998,0.7097
9,4,12,True,3.5894,0.7632
9,4,13,True,0.5972,0.7365
9,4,14,True,0.1589,0.2866
9,4,15,True,0.3182,0.2129
9,4,16,True,0.40700000000000003,0.1427
9,4,17,True,0.35609999999999997,0.0586
9,4,18,True,0.7302,0.0218
9,4,19,True,0.5151,0.0
9,4,20,True,0.3377,0.0
9,4,21,True,0.3094,0.0
9,4,22,True,0.1646,0.0
9,4,23,True,0.1633,0.0
9,5,0,True,0.2738,0.0
9,5,1,True,0.1879,0.0
9,5,2,True,0.1588,0.0
9,5,3,True,0.1542,0.0
9,5,4,True,0.153,0.0
9,5,5,True,0.149,0.0
9,5,6,True,0.1497,0.0
9,5,7,True,0.1747,0.0007
9,5,8,True,0.4359,0.0117
9,5,9,True,0.354,0.1475
9,5,10,True,1.2352,0.0959
9,5,11,True,1.6066,0.2132
9,5,12,True,0.2734,0.395
9,5,13,True,0.1699,0.5471
9,5,14,True,0.0973,0.7285
9,5,15,True,0.0188,0.7958000000000001
9,5,16,True,0.0287,0.5017
9,5,17,True,0.2713,0.19290000000000002
9,5,18,True,0.4521,0.0136
9,5,19,True,0.9554,0.0
9,5,20,True,0.59,0.0
9,5,21,True,0.4601,0.0
9,5,22,True,0.3665,0.0
9,5,23,True,0.2205,0.0
9,6,0,True,0.1659,0.0
9,6,1,True,0.1565,0.0
9,6,2,True,0.1456,0.0
9,6,3,True,0.1561,0.0
9,6,4,True,0.1496,0.0
9,6,5,True,0.1458,0.0
9,6,6,True,0.144,0.013600000000000001
9,6,7,True,0.07339999999999999,0.0832
9,6,8,True,0.098,0.1031
9,6,9,True,0.48519999999999996,0.193
9,6,10,True,0.1849,0.492
9,6,11,True,0.7665000000000001,0.5288
9,6,12,True,0.2686,1.1889
9,6,13,True,0.4867,0.3405
9,6,14,True,0.0668,0.275
9,6,15,True,0.0189,0.4549
9,6,16,True,0.2767,0.2221
9,6,17,True,0.26990000000000003,0.1318
9,6,18,True,0.7069,0.0104
9,6,19,True,1.0876000000000001,0.0
9,6,20,True,0.6102000000000001,0.0
9,6,21,True,0.2694,0.0
9,6,22,True,0.237,0.0
9,6,23,True,0.1749,0.0
9,0,0,True,0.1496,0.0
9,0,1,True,0.1529,0.0
9,0,2,True,0.1475,0.0
9,0,3,True,0.1487,0.0
9,0,4,True,0.1477,0.0
9,0,5,True,0.1445,0.0
9,0,6,True,0.2153,0.0004
9,0,7,True,0.2379,0.1948
9,0,8,True,0.0003,0.5336
9,0,9,True,0.0544,0.8230999999999999
9,0,10,True,1.7873,0.9595
9,0,11,True,3.5526,1.0772
9,0,12,True,3.6768,1.2116
9,0,13,True,1.5586,1.2232
9,0,14,True,0.0422,0.7413
9,0,15,True,0.0727,0.6608999999999999
9,0,16,True,0.1008,0.479
9,0,17,True,0.1573,0.1759
9,0,18,True,0.6381,0.0113
9,0,19,True,0.7423,0.0
9,0,20,True,0.6614,0.0
9,0,21,True,0.5029,0.0
9,0,22,True,0.3039,0.0
9,0,23,True,0.2826,0.0
9,1,0,True,0.2246,0.0
9,1,1,True,0.1477,0.0
9,1,2,True,0.1502,0.0
9,1,3,True,0.1469,0.0
9,1,4,True,0.1416,0.0
9,1,5,True,0.1396,0.0
9,1,6,True,0.1432,0.0062
9,1,7,True,0.17980000000000002,0.1901
9,1,8,True,0.0001,0.5424
9,1,9,True,0.0,0.8115
9,1,10,True,2.9911000000000003,1.0484
9,1,11,True,3.4109,1.1562
9,1,12,True,0.3599,1.1742
9,1,13,True,0.5289,1.1848
9,1,14,True,0.0010999999999999998,1.042
9,1,15,True,0.0014,0.7814
9,1,16,True,0.05149999999999999,0.4855
9,1,17,True,0.0735,0.1979
9,1,18,True,0.46799999999999997,0.0189
9,1,19,True,0.3182,0.0
9,1,20,True,0.3749,0.0
9,1,21,True,0.3565,0.0
9,1,22,True,0.3005,0.0
9,1,23,True,0.1493,0.0
9,2,0,True,0.149,0.0
9,2,1,True,0.1521,0.0
9,2,2,True,0.1496,0.0
9,2,3,True,0.1479,0.0
9,2,4,True,0.1424,0.0
9,2,5,True,0.1403,0.0
9,2,6,True,0.2107,0.0086
9,2,7,True,0.1565,0.2454
9,2,8,True,0.0024000000000000002,0.4717
9,2,9,True,0.0,0.7488
9,2,10,True,0.0,0.5277999999999999
9,2,11,True,0.0071,0.5843
9,2,12,True,0.7067,0.4218
9,2,13,True,0.2979,0.5638
9,2,14,True,0.0248,0.2363
9,2,15,True,0.0033000000000000004,0.41259999999999997
9,2,16,True,0.0151,0.4026
9,2,17,True,0.1323,0.1235
9,2,18,True,0.18309999999999998,0.0058
9,2,19,True,0.1698,0.0
9,2,20,True,0.1705,0.0
9,2,21,True,0.3418,0.0
9,2,22,True,0.2263,0.0
9,2,23,True,0.1968,0.0
9,3,0,True,0.182,0.0
9,3,1,True,0.196,0.0
9,3,2,True,0.1973,0.0
